time,cmd_speed,cmd_steer,x,y,yaw,v_actual,yaw_rate
5246.44,0.0,0.0,3.167137047591318,-2.6389153493458384,-0.5167738110748163,1.562281918581282,-0.31073682899131233
5246.441,0.0,0.0,3.168493120041197,-2.6396863673133066,-0.5170844962637033,1.5615839280846766,-0.3101769901995933
5246.442,0.0,0.0,3.1698483501058377,-2.6404574651632866,-0.5173946092485416,1.5608916641357886,-0.3096036231786619
5246.443,0.0,0.0,3.171202743285212,-2.6412286441258446,-0.5177041370110937,1.5602049481998614,-0.30901722864392844
5246.444,0.0,0.0,3.1725563049141514,-2.641999905319636,-0.5180130671081737,1.559523576106328,-0.3084183851014349
5246.445,0.0,0.0,3.1739090401406718,-2.6427712497422373,-0.5183213877439633,1.558847319946351,-0.3078077432604822
5246.446,0.0,0.0,3.1752609539060277,-2.6435426782613436,-0.5186290878364967,1.5581759300354907,-0.30718602021584474
5246.447,0.0,0.0,3.176612050925998,-2.6443141916061568,-0.5189361570780372,1.5575091370406395,-0.306553993388307
5246.448,0.0,0.0,3.177962335674893,-2.645085790362293,-0.519242585989271,1.5568466540750276,-0.30591249424102945
5246.449,0.0,0.0,3.1793118123704027,-2.6458574749648265,-0.5195483659668664,1.5561881789646375,-0.3052624018331501
5246.45,0.0,0.0,3.1806604849607267,-2.64662924569507,-0.5198534893246963,1.5555333964643547,-0.3046046361921959
5246.451,0.0,0.0,3.1820083591581554,-2.6474010989521544,-0.5201579553399769,1.554881906779078,-0.3039461633032581
5246.452,0.0,0.0,3.183355435520971,-2.6481730397804393,-0.5204617512348106,1.5542335223775525,-0.30327493471353995
5246.453,0.0,0.0,3.1847017173534455,-2.6489450676574933,-0.5207648722288987,1.5535878660845908,-0.3025989468948735
5246.454,0.0,0.0,3.1860472076444326,-2.6497171819845504,-0.5210673144963093,1.5529446169857068,-0.30191915373044603
5246.455,0.0,0.0,3.187391909059909,-2.6504893820776942,-0.5213690751654823,1.5523034450552893,-0.30123651138256113
5246.456,0.0,0.0,3.1887358239419408,-2.6512616671548073,-0.5216701523216399,1.5516640163905249,-0.30055197884508406
5246.457,0.0,0.0,3.1900789543125256,-2.6520340363281925,-0.5219705450085274,1.5510259977344105,-0.2998665165778889
5246.458,0.0,0.0,3.191421301879589,-2.652806488597722,-0.522270253225351,1.5503890594512106,-0.29918108176195124
